0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	15.0000	15.0000	13.8623	7.2289	4.9413	4.2009	4.0505	4.0338	4.1274	4.2004	3.9600	3.7834	3.5172	3.2299	3.3887	3.0424	3.2479	2.9602	2.7602	3.4514	3.2675	3.1764	3.1402	3.0210	3.1449	2.9396	3.2973	3.3962	3.2688	3.4624	3.3734	2.9739	3.0818	2.9746	3.5095	3.1906	3.1577	3.1276	2.9281	2.7438	2.9046	2.8754	3.3127	3.1927	3.0692	3.0137	2.9592	2.9960	2.8960	2.8462	2.8513	3.0035	2.9603	2.9921	3.0753	3.0501	2.9026	2.9152	2.9467	2.9530	3.0696	3.0482	3.0163	2.9947	2.8046	2.8106	3.1447	2.8943	2.9297	3.0038	2.9307	2.7042	2.7653	2.7218	2.4811	2.5984	2.8396	2.7913	2.8848	2.8461	2.9747	2.9347	2.9816	2.9914	2.8193	3.1786	3.1148	2.8535	2.6937	2.9578	2.8284	2.8965	2.8573	2.7229	2.6966	2.6898	2.7747	2.8008	2.6939	2.9751	2.7631	2.5642	2.4620	2.7698	2.6646	2.7076	2.8079	2.7924	2.8287	2.9261	2.9981	3.0336	2.8771	2.5656	2.7451	2.8278	2.7887	2.7866	3.1333	2.9328	2.9946	2.9658	2.7877	2.7633	2.8447	3.1196	2.8411	2.9217	2.5698	2.7276	2.6458	3.0389	2.7596	2.7000	2.6745	2.4900	2.6678	2.9005	3.0159	2.8725	2.9001	2.9022	2.8787	2.9681	2.9772	2.7371	2.7863	2.9933	2.7865	2.6537	2.6756	2.8617	2.9685	3.1113	2.7133	2.6192	2.8401	2.7947	2.9536	2.9007	3.2811	3.0679	2.9981	2.9735	3.0094	2.8430	2.7577	2.5811	2.3693	2.5533	2.6239	2.6905	2.8824	2.8959	2.8038	3.0646	2.9226	3.0027	3.2389	3.0899	2.8972	2.7292	2.7011	2.6938	2.7728	2.8927	2.5628	2.8463	2.9649	2.7358	2.2379	2.6975	2.6584	2.6791	2.7641	2.7322	2.6241	2.6245	2.7089	2.9597	3.3959	3.3459	3.5716	2.9426	2.7034	3.2540	3.0982	3.3819	3.4642	3.3545	3.5182	4.6276	5.5104	5.8276	8.7290	12.6942	13.1464	7.0038	15.0000	2.3304	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	15.0000	15.0000	13.9674	8.7845	4.8405	4.4053	3.9257	4.1561	4.2571	4.0977	3.7979	3.6449	3.4111	3.3559	3.4057	3.1012	3.2898	3.1785	2.8819	3.2790	3.6034	3.4094	3.5413	3.2570	3.0967	3.1942	3.0968	3.3242	3.3044	3.7494	3.2536	2.9513	3.0962	3.1245	3.0255	3.0206	3.2022	2.8857	3.2234	3.0338	2.9269	3.2014	3.6387	3.4852	3.2049	3.1707	3.0330	3.1239	3.1213	2.9423	3.1906	3.0873	3.0415	2.8949	3.1666	3.5390	3.1316	2.9977	2.9335	3.1212	3.1304	3.2856	3.3215	3.1382	2.7068	2.8703	3.0819	2.8797	3.0596	3.1167	3.1561	2.9511	2.8753	2.8222	2.8698	2.6953	2.8098	2.8513	2.8271	3.0501	3.3863	3.1021	2.9745	3.0093	3.0013	3.2325	3.1222	3.1041	3.1151	3.1302	3.3365	3.0435	2.8829	2.9351	2.9633	2.6618	3.0569	3.1010	2.9238	3.1175	2.9127	2.9563	3.0323	2.8704	2.8616	2.8535	3.0638	2.8364	2.8541	3.0271	3.0942	3.0173	3.0615	2.9664	2.9762	2.7106	2.8125	3.0566	3.1714	2.9341	3.1721	3.0776	2.8928	3.1368	3.0783	3.2863	3.0165	2.9830	3.0717	2.5623	2.4697	2.8540	2.9780	2.7349	3.0563	2.9430	2.9567	2.8749	2.8999	2.8401	3.0532	3.0052	3.0928	3.1906	3.1821	3.0381	3.0282	3.1074	2.8334	2.9615	2.9189	2.9007	2.8168	2.9306	2.9934	3.1215	3.3750	3.3155	3.1529	3.3061	3.2699	3.1675	2.9507	2.8996	3.0500	2.8744	3.1672	3.0584	3.0039	2.7176	2.9109	3.0280	3.1508	3.0541	3.0416	2.8676	2.8511	2.9162	3.1271	2.8472	2.9312	2.8158	2.7487	2.7391	2.9090	2.8848	2.7632	3.2624	2.9231	2.7796	2.6298	2.6153	2.7960	3.1602	2.8795	2.7126	2.5140	2.8002	3.2064	3.3785	3.7072	3.2702	3.0137	2.9142	2.9104	3.0463	3.2363	3.0598	3.8527	3.9250	4.6095	4.9182	5.5315	6.3428	8.6892	13.8032	14.1725	11.0190	0.6745	12.8683	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	15.0000	15.0000	13.9055	8.2091	6.0829	5.5426	4.5859	3.6647	4.7593	4.2543	4.1723	4.0040	3.6321	3.5778	3.4567	3.3605	3.2332	3.5476	3.4684	3.5928	3.1684	3.4179	3.4829	3.4348	3.4829	3.5062	3.3005	3.3814	3.2737	3.4727	3.4732	2.7609	3.1577	3.1056	3.1039	3.2003	2.9545	3.3188	3.1741	3.0364	2.9695	2.8920	3.3346	3.3451	3.1597	3.1281	3.1035	3.1156	3.0330	3.0393	3.1545	3.0776	3.2116	3.1483	3.1328	3.4137	3.2513	2.9454	2.8765	3.0388	3.1317	3.1301	3.3245	3.0530	2.9113	2.8547	2.8949	2.9512	2.9141	3.0409	2.9108	2.9157	2.9456	3.2757	2.8540	2.6257	2.6946	3.0369	3.0347	3.1080	3.1236	3.0943	3.0423	2.9624	3.1836	3.3444	3.2946	2.9269	2.7350	3.0069	3.0543	2.8592	2.8699	2.8301	2.7860	2.9173	2.9262	2.9705	2.8470	2.8673	3.0824	2.9762	2.8651	3.0566	3.1063	2.9966	3.1648	2.9223	3.0015	2.9484	2.9973	3.0577	3.0039	3.0376	2.7580	2.8605	3.0299	3.2600	3.0124	2.8675	2.7553	2.9376	2.9621	2.9157	3.2268	3.0100	3.0124	2.9228	2.9879	2.5640	2.7660	2.9278	2.7811	2.9126	3.0563	3.0336	2.9865	2.9949	2.9039	2.8375	2.8440	2.9887	3.0217	3.2211	3.4849	3.1880	3.0409	3.0177	2.8559	3.0433	3.0059	2.9973	2.9071	2.9276	3.1703	3.0565	3.3250	3.4192	3.2256	3.2697	3.3183	3.1836	3.0371	2.9512	3.1145	2.9635	3.5963	3.3699	3.2789	3.0174	3.1327	3.0695	3.2790	3.0640	3.0089	2.9615	3.0087	3.3572	3.0772	2.9469	2.6756	2.7423	2.8153	2.6407	2.9227	3.0852	2.9263	3.2531	3.1295	2.9201	2.7897	2.7658	3.2231	3.4295	3.0332	2.9821	2.8774	2.7136	3.0593	3.4750	3.4841	3.4272	2.8968	2.6505	3.3794	3.0959	2.8408	3.3646	3.9384	4.2028	4.5401	4.9306	5.9417	6.2477	8.9680	13.6478	14.5653	11.5906	1.4112	12.8683	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	15.0000	15.0000	13.6702	6.9372	6.0110	5.4974	4.1570	3.9006	4.7303	4.2246	4.0413	4.3194	3.8578	3.4916	3.1249	3.3418	3.6746	3.8242	3.6896	3.8418	3.2191	3.5229	3.5150	3.6028	3.4126	3.2512	3.6231	3.3408	3.3179	3.1023	3.0611	3.0084	2.9496	2.8384	2.9326	2.9886	3.1026	3.3295	3.3348	3.2192	3.0592	3.2447	3.2369	3.4062	3.6407	3.3032	3.0066	2.9614	3.3382	3.2618	3.1408	3.0721	3.0297	3.0548	3.1541	3.4769	3.1214	3.2049	3.2473	3.0801	3.0234	3.1420	3.2740	3.3641	3.2079	2.9664	3.1177	2.6702	2.9456	3.0254	2.7435	2.7649	3.0684	3.0799	2.5309	2.7824	2.8530	2.9723	2.9862	3.2034	3.1941	3.2525	3.0675	3.1158	3.1954	3.1340	3.0344	3.0638	2.8308	3.0114	2.8266	2.9656	2.9169	2.9806	2.9812	2.9251	2.8303	3.2208	2.9352	2.9696	2.8719	3.0051	3.1548	3.0203	2.9799	2.9078	2.9656	3.1013	3.1979	3.1884	3.2729	2.9284	3.0879	2.7222	2.9134	2.9811	3.0236	3.1396	3.0326	2.8956	2.6881	2.6950	2.7922	2.8091	2.7972	2.7391	3.0257	3.2796	3.1001	2.8261	2.7595	2.7494	2.9032	3.0707	2.7609	3.0027	3.0498	2.9370	2.8892	2.6381	2.7599	2.8662	3.0600	3.2016	3.2791	3.0093	2.7941	3.1521	3.0058	3.0994	3.2637	3.1543	2.9749	2.9056	3.0102	3.2331	3.3535	3.5676	3.4806	3.2470	3.2279	3.2141	3.4050	3.4142	3.2313	3.1523	3.2080	3.4113	3.5074	3.2740	2.9437	3.1674	3.3283	3.2945	3.0198	2.9545	3.0344	3.3628	2.8722	3.1176	2.7705	2.8823	2.6802	2.8729	3.0085	3.1055	3.0554	3.1135	3.1156	3.0213	2.8273	2.7646	3.1193	2.9756	3.2064	3.2343	2.7298	2.7307	2.7740	3.4973	3.5627	3.5197	3.1381	3.1584	3.1684	3.0476	3.0993	3.7036	3.8477	4.0304	4.6969	4.5760	5.6614	6.0846	9.6126	13.9188	14.4993	11.8442	15.0000	13.0115	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	15.0000	15.0000	13.7164	8.4090	5.8563	5.1585	4.5529	4.4028	4.3764	3.7708	3.9302	4.2732	4.0149	4.0054	3.1389	3.2715	3.6206	4.0201	3.6376	3.9151	3.5455	3.5412	3.3948	3.4113	3.1727	3.7508	3.5992	3.6080	3.2099	2.9827	2.9579	2.7632	2.7607	2.9275	2.9755	2.9072	3.0740	2.9456	3.1257	3.2356	3.1683	3.3953	3.4834	3.7531	3.6054	3.3986	3.1400	3.0772	3.2974	3.6102	3.2528	3.3036	3.3918	3.1748	3.1845	3.4376	3.0994	2.9442	2.9876	3.0527	3.0285	2.8667	3.1302	2.9743	2.9521	2.9671	3.1088	3.0050	3.1680	3.1564	2.8358	2.9064	2.9884	2.8339	2.6503	2.5664	2.8481	2.8499	2.9066	3.1297	3.0550	3.3218	3.2009	3.1464	3.1911	3.2348	3.2229	3.1544	3.1585	3.0987	3.1961	3.2086	3.2081	3.2370	3.1436	3.1926	3.1089	3.1971	2.9942	3.1031	3.1087	2.9437	2.9806	3.0780	2.9725	2.6321	2.8171	3.0937	3.2606	3.1041	3.0486	3.0797	3.0768	3.0985	3.4005	3.3716	3.1203	3.0023	2.8974	2.6553	2.6115	2.8670	2.8413	2.8182	2.8058	2.6641	2.8758	3.1261	3.0712	3.0274	3.0402	3.1562	2.7974	3.0765	2.8152	2.9698	3.0635	2.8732	2.7265	2.7924	2.7879	2.8743	2.9957	3.1954	3.3259	3.2432	3.0194	3.0290	3.2871	2.9983	2.9951	3.1941	3.0314	2.7773	3.0897	3.2339	3.3045	3.1845	3.1107	3.1445	3.0927	3.3708	3.4021	3.5813	3.6796	3.0212	2.8999	2.9715	3.4335	3.3272	3.1276	3.0257	3.3103	3.0505	2.9352	2.6385	3.0063	3.2496	3.1335	3.0770	3.0153	2.9251	3.0648	3.1515	3.0621	3.0581	3.1066	3.1770	2.8345	2.6680	3.1498	2.9927	3.0502	2.7937	3.2559	3.1950	3.0870	2.7495	2.7725	3.4716	3.5369	3.2142	3.3072	3.2627	3.0643	3.4747	3.5143	3.1803	3.7323	4.2934	4.6241	5.2521	6.6017	7.0163	8.8446	13.0812	14.6097	11.1393	15.0000	13.0115	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	15.0000	15.0000	14.0481	8.9488	6.1286	5.3594	4.0396	4.2929	3.9255	3.8336	4.1558	3.9761	4.0653	3.6322	3.3375	3.8027	3.9758	4.1582	3.8635	3.4785	3.2802	3.3925	3.6051	3.5700	3.0473	3.3119	3.3141	3.3291	3.2545	3.0284	2.8045	2.6756	2.8591	3.1971	3.1375	2.8372	2.9592	2.9882	2.9636	3.1538	2.9395	3.1069	3.4824	3.9501	3.7113	3.5167	3.1375	3.2105	3.3575	3.5604	3.2561	3.1865	3.4954	3.1744	3.3342	3.5333	3.2940	3.0374	3.1026	3.1294	3.0287	3.0975	3.2985	3.0517	2.9496	2.9370	2.9769	3.0139	3.2392	2.9515	2.8984	3.0338	2.9214	2.8678	2.9253	2.9563	2.9480	3.1861	3.0542	3.1404	3.1971	3.2250	3.3065	3.2488	3.1455	3.0248	3.0784	3.1786	3.1590	3.1826	3.1087	3.2244	3.1649	3.2559	3.1711	3.2396	2.9741	3.2633	3.1207	3.1486	3.0257	2.9402	3.2480	3.3798	2.9511	3.0116	3.0801	2.9529	3.0178	3.0942	2.8665	3.0741	3.1367	3.5003	3.4251	3.2817	3.1316	2.9818	2.9116	2.8280	2.6358	2.8128	2.7819	2.7414	2.6843	2.5478	2.8760	3.0062	2.9729	3.1400	3.2225	3.2666	3.1266	3.0800	2.9678	3.1428	3.1854	3.0233	2.9953	3.0507	2.9248	2.6901	3.1909	3.1502	3.4973	3.3790	3.3222	3.5468	3.0997	3.2025	3.0553	3.2474	2.8735	2.7918	2.9862	3.2213	2.9722	3.0985	3.3711	3.0187	3.1078	3.3429	3.5491	3.2877	3.5597	3.5305	3.5146	3.1790	3.1993	2.9227	3.0205	2.9961	3.2097	2.9634	2.9741	2.8786	2.9732	3.1908	2.9740	2.8011	3.0391	2.9783	3.0669	3.2144	3.1126	3.1069	3.2189	3.2913	2.9559	2.8179	3.2713	3.3855	3.3024	2.9629	3.2836	3.4117	3.4492	2.9723	3.1703	3.3353	3.8523	3.5606	3.7725	3.6761	3.5009	3.5715	3.7067	3.6127	3.4617	4.3231	4.7725	5.2268	6.4008	7.8242	9.3636	13.6780	14.5759	12.3550	15.0000	15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	15.0000	15.0000	13.9278	9.2841	7.0352	4.5398	3.5798	3.9195	4.0749	3.7730	3.7283	3.6282	3.6368	3.6649	3.5103	3.6169	3.7408	4.3087	3.8966	3.3185	3.3634	3.4357	3.7133	3.7708	3.1349	2.9876	3.4855	3.2274	3.0852	2.9298	2.6250	2.6470	3.1308	3.4023	3.3574	2.5764	2.6540	2.9222	3.1428	3.0880	3.1245	3.0353	3.5024	3.7659	3.5510	3.3158	3.3634	3.3372	3.1993	3.4346	3.1544	3.2817	3.4356	3.2938	3.0827	3.3699	3.2343	3.6320	3.3015	2.9337	3.0845	3.1902	3.2323	3.2767	3.0207	2.8241	3.2252	3.0516	2.9837	2.8392	2.8450	2.7756	3.1325	3.0712	3.0273	3.2206	3.3656	3.3946	3.3158	3.1716	3.2672	3.1756	3.2366	3.2304	3.1536	3.1604	3.2632	3.1674	3.0212	3.0025	3.0370	3.2823	3.0363	3.2188	3.1776	2.8718	2.8893	3.0875	3.1532	3.1186	3.1537	2.9220	3.0647	3.2378	3.0504	2.9097	3.0789	2.9556	2.9755	2.7568	2.7118	2.8700	3.3515	3.1617	3.0791	3.4362	3.2403	2.8960	3.0221	2.7955	2.8580	2.9025	2.9675	2.9218	2.7064	2.7677	2.8576	3.0599	2.7825	2.8254	3.1033	3.1378	2.8809	3.1306	2.9858	3.1011	2.8724	3.0383	3.2226	3.0405	2.8101	2.9034	3.1188	3.2782	3.6405	3.6852	3.4311	3.4193	3.2789	3.0090	2.9661	3.2399	2.9509	2.9338	2.9027	2.8134	2.7382	3.0161	3.1390	3.1987	3.4012	3.4901	3.6050	3.2659	3.4527	3.4768	3.3141	3.0437	2.9183	2.7369	2.9787	3.0008	2.8209	3.0550	3.0566	3.0314	3.0607	2.9124	2.8064	3.0056	3.0404	2.9804	3.1892	3.2929	2.7247	3.0106	2.9125	3.0192	3.2388	2.9632	3.3694	3.5191	3.2925	3.2813	3.8218	3.2449	3.4325	3.3831	3.3341	3.5836	3.7840	3.8062	4.1472	3.6757	3.7879	3.6374	3.9135	4.2070	4.2113	4.0024	3.9610	5.1519	5.7692	7.1242	9.8492	14.1494	14.7524	13.3156	15.0000	15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	15.0000	15.0000	13.7068	7.6275	5.8788	4.0981	3.5409	4.0377	3.7277	3.9015	3.7726	3.6884	3.3459	3.4677	3.4977	3.7068	3.7009	3.6796	3.3840	3.4162	3.4456	3.6700	3.7607	3.1265	3.0273	3.0629	3.1431	3.0839	2.9998	3.1202	2.9909	2.6957	3.1926	3.2509	2.9728	2.6543	3.0160	2.7612	3.0991	3.2210	3.0959	3.2942	3.4253	3.5824	3.4490	3.5440	3.2217	3.4679	3.6406	3.4517	3.4746	3.3903	3.6387	3.5262	3.3184	3.2795	3.4010	3.4110	3.2821	3.2874	3.0801	3.1961	3.0395	3.1838	2.9518	3.0787	3.2639	3.0003	3.2021	3.3446	3.1038	3.4120	3.0357	3.0600	3.4442	3.5714	3.5283	3.7092	3.4506	3.2262	3.4260	3.1205	3.1103	2.9310	3.2647	3.0593	3.0239	2.8686	2.9530	2.8956	3.1763	3.3066	2.9929	2.9553	2.8458	2.6931	3.0154	3.2332	3.2219	3.0018	3.0269	2.8638	3.2316	3.0820	3.0333	3.2713	3.2751	3.0300	2.9350	2.8834	2.7226	2.8122	3.0963	3.1494	2.8696	3.0614	3.3502	3.1409	2.8118	2.9182	2.9728	3.0252	3.0221	3.0528	2.9052	3.0301	2.8950	3.0504	2.8391	3.0615	2.7928	3.2000	2.8428	3.0833	3.2545	3.3008	3.1366	3.3036	3.1623	3.0138	3.0232	2.9531	3.1773	3.4045	3.4916	3.4616	3.3097	3.1727	3.0261	2.9167	3.1434	3.0766	2.9397	3.1376	2.9686	2.9265	2.6654	2.8890	3.0879	2.8742	3.1881	3.2998	3.3547	3.4214	3.3083	3.2542	3.1297	2.9282	2.8700	2.8235	2.9686	3.0037	3.0041	3.1727	3.2258	3.1054	3.3071	3.0915	2.7955	3.3183	3.0378	3.0129	3.4884	3.2916	3.2018	3.0182	2.8489	2.9206	3.4927	3.6420	3.4913	3.5082	3.4152	3.3748	3.5923	3.2266	3.4648	3.2388	3.6146	3.5637	3.5298	3.8566	3.9988	4.1767	3.8665	4.0221	4.2360	4.1638	4.3976	4.6946	4.7749	5.6190	7.1643	8.6610	10.6525	14.3414	14.9636	13.4787	15.0000	15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	15.0000	15.0000	13.3092	6.1679	5.2238	4.3632	3.7790	3.8058	4.1946	4.1387	3.2312	3.4674	3.5021	3.6004	3.4772	4.2702	3.7984	3.4408	3.4973	3.1057	3.2508	3.7160	3.9484	3.3496	3.3844	2.9210	3.1094	3.1738	3.0140	3.3188	2.9451	3.0353	3.0895	3.1048	3.2278	3.0586	2.8490	2.8898	3.1879	3.0746	3.2621	3.5561	3.3553	3.3039	3.1586	3.5621	3.4942	3.6735	3.4798	3.4270	3.1637	3.4453	3.6358	3.3671	2.9331	3.0798	3.4466	3.2094	3.2446	3.2056	3.3254	3.1343	2.5740	3.1447	3.0768	3.4239	3.2299	3.1236	3.1665	3.5957	3.5205	3.4786	3.2490	3.2070	3.3687	3.5179	3.8380	3.8471	3.3843	3.3462	3.4542	3.3615	3.3189	3.2127	3.1899	3.2823	3.1290	3.0985	2.9188	3.2134	3.2854	3.2470	3.0715	2.9295	2.9966	2.7810	2.9272	3.2220	3.2705	2.9590	2.6761	2.9728	3.0788	2.7878	2.7109	3.0092	3.1210	3.0751	2.8367	3.1227	3.1507	2.9876	3.1602	2.7690	2.8827	3.0378	3.2085	3.0866	2.7552	3.0012	2.8665	3.1733	3.0691	3.1602	2.8886	2.9244	3.0362	2.9275	2.7634	2.8888	2.7755	3.1808	3.0238	3.0217	3.0484	3.0040	2.9143	3.0261	3.0092	2.9288	3.1189	2.9453	3.2780	3.2551	3.1106	3.0468	3.1799	3.1108	2.7990	2.8642	2.8419	2.9959	2.9936	3.0344	3.1141	3.1031	3.2346	3.3009	3.3645	3.0797	3.1530	2.9372	2.8997	3.0197	3.0826	2.9357	2.8074	2.7639	2.9346	2.8526	2.9641	2.9911	3.0567	3.2688	3.1426	3.1551	3.2951	2.9350	2.9860	3.2486	3.3136	3.3243	3.3618	3.4245	3.5710	3.1065	3.0381	3.1232	3.5724	3.7284	3.5712	3.2989	3.5772	3.6676	3.3043	3.5779	3.5649	3.2324	3.6283	3.8442	3.5769	3.6560	3.8787	4.0615	3.8088	3.8578	4.6154	4.6303	4.9438	4.8006	4.8381	5.8060	7.1651	9.5179	10.8747	14.0726	14.8927	14.0142	0.0710	4.5847	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	15.0000	15.0000	12.6697	6.0059	4.7585	4.4475	3.8943	3.2426	3.7020	4.1580	3.1693	3.3947	3.2556	3.7141	3.4848	3.7115	3.6466	3.1630	3.4692	3.0893	3.2960	3.6656	3.3920	2.8946	3.4157	3.1522	3.2083	3.3558	3.2059	3.5451	3.1358	3.1062	3.3122	3.4120	2.8927	3.2094	3.2646	3.2079	3.4916	3.5333	3.2205	3.2278	3.0702	3.4805	3.1318	3.4489	3.6188	3.7052	3.6933	3.3098	3.0928	3.2442	3.4232	3.4546	3.1533	3.0226	3.3913	3.3947	3.4505	3.1684	3.4066	3.0723	2.7996	3.0477	3.3671	3.2131	3.3307	2.8288	3.3246	3.5585	3.6684	3.5493	3.3566	3.4709	3.5662	3.4238	3.7116	3.4720	3.3221	3.2148	3.0777	3.5174	3.3354	3.2631	3.2679	3.3852	3.0447	2.9006	2.9764	3.2488	3.2673	3.2696	3.0264	3.1741	3.1786	2.9835	2.9494	3.0015	3.0816	2.9168	2.8420	3.0836	3.0464	2.7909	2.5350	3.0736	3.1410	3.1342	3.0581	3.3190	3.1505	3.2753	3.0624	3.1006	3.0038	3.0951	3.1979	3.0962	3.0219	3.0515	3.1102	3.1169	3.3099	2.9585	3.1181	3.1920	3.0994	3.0941	2.8568	2.7726	3.1425	3.2553	3.3664	3.1795	3.0247	3.0964	3.0846	3.0109	2.7987	2.8726	2.7669	3.0173	3.1509	3.0884	3.0386	3.4928	3.2457	2.7944	2.8056	2.7730	2.8759	2.7465	2.7938	3.1226	3.2017	3.4731	3.3279	3.3383	3.3711	3.2527	2.9596	3.0089	2.7172	3.0814	2.8416	2.8125	2.8937	2.9575	3.0099	2.8958	2.8220	3.0844	2.8462	2.9666	3.1362	3.1890	3.2179	2.8833	2.6540	2.9514	3.2244	3.4113	3.2128	3.2026	3.2574	3.0401	3.1075	3.5003	3.4394	3.6766	3.3000	3.2295	3.6714	3.8410	3.8876	4.0016	3.9325	3.4702	3.7313	3.7789	3.7141	3.7078	3.8909	3.9539	3.8666	3.9583	4.2241	4.7438	4.5375	4.5636	5.3996	5.8767	6.8938	9.1806	10.2562	14.0075	14.8497	13.6520	12.9508	4.5847	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
